Symbol,Lambda,Cluster,Close,Change,Volume,Market Cap,EPS,Beta (1Y),Sector,Name,image_url
NASDAQ:SIGIP,0.2747465359723854,0,17.02,0.4129793510324501,6452,5243619004.0,3.7005,0.21953273,Finance,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",https://financialmodelingprep.com/image-stock/SIGIP.png
NASDAQ:SIGI,0.2747356574247755,0,86.28,-0.3234750462107222,215253,5243619004.000001,3.7005,0.49869505,Finance,"Selective Insurance Group, Inc.",https://financialmodelingprep.com/image-stock/SIGI.png
NASDAQ:GSHD,0.274724808364917,0,108.8,1.4546810891458433,175005,4083580614.999999,1.2614,0.49026898,Finance,"Goosehead Insurance, Inc.",https://logo.clearbit.com/gshd.com
NASDAQ:RVSB,0.2747156553299651,0,5.79,-1.697792869269943,347165,121452198.0,0.2328,0.1400716,Finance,Riverview Bancorp Inc,https://financialmodelingprep.com/image-stock/RVSB.png
NASDAQ:FGBI,0.2747069310430788,0,9.35,0.3218884120171605,9956,120506769.0,0.1316,0.12964046,Finance,"First Guaranty Bancshares, Inc.",https://financialmodelingprep.com/image-stock/FGBI.png
NASDAQ:FGBIP,0.2746978016382061,0,19.35,-0.667861047941226,1023,120506769.0,0.1316,0.1492996,Finance,"First Guaranty Bancshares, Inc. - 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",https://financialmodelingprep.com/image-stock/FGBIP.png
NASDAQ:MAYA,0.2746890680832467,0,10.03,0.0,195,119451031.25,0.0247,-0.016060747,Finance,Maywood Acquisition Corp.,https://logo.clearbit.com/maya.com
NASDAQ:CACC,0.2746798860626606,0,476.81,-0.9658123208573874,99040,5532652704.000001,23.7703,1.1925029,Finance,Credit Acceptance Corporation,https://logo.clearbit.com/cacc.com
NASDAQ:SVII,0.2746709909733922,0,11.79,1.0282776349614329,158398,116486326.0,0.1925,0.021147113,Finance,Spring Valley Acquisition Corp. II,https://financialmodelingprep.com/image-stock/SVII.png
NASDAQ:AFBI,0.2746619845530087,0,18.32,-1.3462574044157245,11602,115710725.0,0.9261,0.11339459,Finance,"Affinity Bancshares, Inc.",https://logo.clearbit.com/afbi.com
NASDAQ:QFIN,0.2746530920688782,0,42.52,-1.0242085661080025,598054,5621784925.144071,6.6123,1.328424,Finance,"Qifu Technology, Inc",https://financialmodelingprep.com/image-stock/QFIN.png
NASDAQ:FCFS,0.2746442301841261,0,127.5,0.3937007874015747,258120,5656482267.000001,6.2752,0.011007025,Finance,"FirstCash Holdings, Inc.",https://financialmodelingprep.com/image-stock/FCFS.png
NASDAQ:CRVL,0.2746347773217817,0,110.36,-3.691421590016585,153028,5667994555.000001,1.8522,0.70569015,Finance,CorVel Corp.,https://financialmodelingprep.com/image-stock/CRVL.png
NASDAQ:BOKF,0.2746261711346476,0,92.9,-0.5672696136144719,130250,5969923693.0,8.716,0.90042794,Finance,BOK Financial Corporation,https://logo.clearbit.com/bokf.com
NASDAQ:CIGI,0.274617283214403,0,118.01,-0.1184934405416847,102885,5974082091.019546,2.757403056,1.3128787,Finance,Colliers International Group Inc. - Subordinate Voting Shares,https://logo.clearbit.com/cigi.com
NASDAQ:VIRT,0.2746081758410941,0,40.75,-0.5612493899463077,724095,6283578533.999999,3.4813,0.4296805,Finance,"Virtu Financial, Inc.",https://logo.clearbit.com/virt.com
NASDAQ:SRBK,0.2745989594107663,0,13.23,-0.1509433962264118,42689,108964939.0,0.0199,0.3564175,Finance,"SR Bancorp, Inc.",https://logo.clearbit.com/srbk.com
NASDAQ:SPKL,0.2745893452020045,0,10.85,-0.1839926402943843,844,108500000.0,0.178,0.029711436,Finance,Spark I Acquisition Corp.,https://financialmodelingprep.com/image-stock/SPKL.png
NASDAQ:AFCG,0.2745792695122033,0,4.72,-2.277432712215328,211815,106653154.0,0.9877,1.034222,Finance,Advanced Flower Capital Inc.,https://logo.clearbit.com/afcg.com
NASDAQ:PROV,0.2745725855598,0,14.96,-0.4326123128119767,2009,99052405.0,0.9697,0.3953496,Finance,"Provident Financial Holdings, Inc.",https://logo.clearbit.com/prov.com
NASDAQ:ZIONP,0.2745672807118395,0,22.9,-0.0872600349040275,3670,6873848881.0,5.1358,0.30650833,Finance,Zions Bancorporation N.A. - Depositary Shares each representing a 1/40th ownership interest in a share of Series A Floating-Rate Non-Cumulative Perpetual Prefer,https://financialmodelingprep.com/image-stock/ZIONP.png
NASDAQ:ZION,0.27456181547341,0,46.58,-0.8091993185690004,1350474,6873848881.0,5.1358,1.2981958,Finance,Zions Bancorporation N.A.,https://logo.clearbit.com/zion.com
NASDAQ:BPOP,0.2745565855367084,0,102.5,0.3328112764291341,340921,7022354202.0,9.6898,0.9817238,Finance,"Popular, Inc.",https://financialmodelingprep.com/image-stock/BPOP.png
NASDAQ:ESGRP,0.2745512372759828,0,20.6499,-0.8127152470567894,18595,4988621690.0,31.6857,0.50894374,Finance,Enstar Group Limited - Depositary Shares Each Representing 1/1000th of an interest in Preference Shares,https://financialmodelingprep.com/image-stock/ESGRP.png
NASDAQ:ESGR,0.2745462873556372,0,334.58,0.0239162929745841,86878,4988621690.0,31.6857,0.13069932,Finance,Enstar Group Limited,https://logo.clearbit.com/esgr.com
NASDAQ:ACT,0.274541422432534,0,35.17,-0.4528729125389091,288748,5277830940.0,4.4816,0.5596044,Finance,"Enact Holdings, Inc.",https://logo.clearbit.com/act.com
NASDAQ:NODK,0.2745369247071681,0,12.75,-0.3906250000000055,14123,263906819.0,0.2508,0.2611607,Finance,"NI Holdings, Inc.",https://logo.clearbit.com/nodk.com
NASDAQ:PLMR,0.2745324338910203,0,162.56,1.0819549807237965,211196,4347202183.0,5.1449,0.6044006,Finance,"Palomar Holdings, Inc.",https://logo.clearbit.com/plmr.com
NASDAQ:HWCPZ,0.274528186789938,0,23.99,1.84241806758362,7387,4646143389.0,5.4379,0.028528899,Finance,Hancock Whitney Corporation - 6.25% Subordinated Notes due 2060,https://financialmodelingprep.com/image-stock/HWCPZ.png
NASDAQ:EBMT,0.2745243192943351,0,16.75,-1.6152716593245144,28627,133198958.0,1.4189,0.6033089,Finance,"Eagle Bancorp Montana, Inc.",https://financialmodelingprep.com/image-stock/EBMT.png
NASDAQ:ESGRO,0.2745208287476752,0,20.18,0.4479840716774507,6193,4988621690.0,31.6857,0.5167021,Finance,"Enstar Group Limited - Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares, Series E",https://financialmodelingprep.com/image-stock/ESGRO.png
NASDAQ:PECO,0.2745174724469132,0,33.94,-0.5858230814294166,1700013,4696854642.0,0.5763,0.29649767,Finance,"Phillips Edison & Company, Inc.",https://logo.clearbit.com/peco.com
NASDAQ:BCBP,0.2745142936481208,0,7.99,-0.8684863523573236,91820,137129380.0,0.1522,0.524175,Finance,"BCB Bancorp, Inc. (NJ)",https://logo.clearbit.com/bcbp.com
NASDAQ:HWC,0.2745112884471021,0,54.25,-1.093892433910668,509125,4646143389.0,5.4379,1.0789421,Finance,Hancock Whitney Corporation,https://financialmodelingprep.com/image-stock/HWC.png
NASDAQ:SNEX,0.2745085643597976,0,85.53,0.6709039548022686,241538,4183837002.000001,6.1633,1.034818,Finance,StoneX Group Inc.,https://financialmodelingprep.com/image-stock/SNEX.png
NASDAQ:SFBC,0.2745059591356932,0,50.25,-1.0632014176018885,3777,128944974.0,1.9654,0.11121101,Finance,"Sound Financial Bancorp, Inc.",https://logo.clearbit.com/sfbc.com
NASDAQ:SBFG,0.2745035453003008,0,19.26,-1.129363449691986,13831,125673946.0,1.6995,0.17183547,Finance,"SB Financial Group, Inc.",https://financialmodelingprep.com/image-stock/SBFG.png
NASDAQ:SBRA,0.2745011582783754,0,17.44,2.047981275599774,2710402,4149611765.0,0.5974,0.12671913,Finance,"Sabra Health Care REIT, Inc.",https://financialmodelingprep.com/image-stock/SBRA.png
NASDAQ:FNWD,0.274498962229816,0,30.35,1.1666666666666714,4297,131281619.0,0.7714,-0.018596489,Finance,Finward Bancorp,https://financialmodelingprep.com/image-stock/FNWD.png
NASDAQ:BGC,0.2744969387171212,0,9.33,-1.6859852476290849,2672182,4554657897.0,0.2669,1.0801312,Finance,"BGC Group, Inc.",https://financialmodelingprep.com/image-stock/BGC.png
NASDAQ:VLY,0.2744951666189639,0,8.7,0.1150747986190999,8485060,4874968216.0,0.6902,0.9791062,Finance,Valley National Bancorp,https://financialmodelingprep.com/image-stock/VLY.png
NASDAQ:VLYPN,0.2744934403656459,0,25.25,0.5575467941059361,2773,4874968216.0,0.6902,0.23982333,Finance,"Valley National Bancorp - 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series C",https://financialmodelingprep.com/image-stock/VLYPN.png
NASDAQ:VLYPP,0.2744918379155207,0,25.05,0.2000000000000028,4170,4874968216.0,0.6902,0.100250326,Finance,Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,https://financialmodelingprep.com/image-stock/VLYPP.png
NASDAQ:VCTR,0.2744902816406172,0,61.09,-0.4562489815870849,393130,4107464965.000001,4.5777,1.3390713,Finance,"Victory Capital Holdings, Inc. Class A Common Stock",https://financialmodelingprep.com/image-stock/VCTR.png
NASDAQ:WSC,0.2744897909009108,0,27.32,-0.2555677254472445,1081046,4982883055.0,0.097,1.7953826,Finance,WillScot Holdings Corporation,https://financialmodelingprep.com/image-stock/WSC.png
NASDAQ:FUTU,0.2744892767002032,0,111.76,0.2871500358937611,1246471,4967062247.0,5.0553,1.3055799,Finance,Futu Holdings Limited,https://financialmodelingprep.com/image-stock/FUTU.png
NASDAQ:COLB,0.2744890811903206,0,23.59,-0.2958579881656817,1898310,4958636678.0,2.379,1.0569707,Finance,"Columbia Banking System, Inc.",https://financialmodelingprep.com/image-stock/COLB.png
NASDAQ:VLYPO,0.2744881513042891,0,25.135,-0.1192131929266742,3704,4874968216.0,0.6902,0.13790709,Finance,Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,https://financialmodelingprep.com/image-stock/VLYPO.png
NASDAQ:FFIN,0.2744872072789974,0,34.21,-0.7542790832608007,425120,4893750913.0,1.6199,0.82662714,Finance,"First Financial Bankshares, Inc.",https://logo.clearbit.com/ffin.com
NASDAQ:NATR,0.2745466167394197,0,14.27,-1.0402219140083242,37197,261865945.00000003,0.5466,0.91523886,Health Technology,"Nature's Sunshine Products, Inc.",https://logo.clearbit.com/natr.com
NASDAQ:SYBX,0.2745462781654646,0,1.13,1.4635898356828574,2571,13216604.0,0.12,0.5627201,Health Technology,"Synlogic, Inc.",https://financialmodelingprep.com/image-stock/SYBX.png
NASDAQ:PMCB,0.2745454944663936,0,1.05,2.9411764705882377,9957,7206883.999999999,0.7604,0.6960308,Health Technology,"PharmaCyte Biotech, Inc.",https://financialmodelingprep.com/image-stock/PMCB.png
NASDAQ:MHUA,0.2745460468496919,0,0.381,-0.0262398320650718,16528,12067173.0,0.3962,0.99488413,Health Technology,"Meihua International Medical Technologies Co., Ltd.",https://financialmodelingprep.com/image-stock/MHUA.png
NASDAQ:BON,0.2745328316742541,0,1.8,-14.285714285714288,2200936,3878978.000000001,0.1021,2.209505,Health Technology,Bon Natural Life Limited,https://financialmodelingprep.com/image-stock/BON.png
NASDAQ:PAVM,0.274543928343132,0,0.6468,-0.4923076923076893,124525,11186159.0,6.6318,1.6133173,Health Technology,PAVmed Inc.,https://financialmodelingprep.com/image-stock/PAVM.png
NASDAQ:NERV,0.2745434982965967,0,1.46,0.6896551724137937,2476,10210373.0,0.8264,1.054481,Health Technology,"Minerva Neurosciences, Inc",https://financialmodelingprep.com/image-stock/NERV.png
NASDAQ:KEQU,0.2745409805837296,0,35.6,-3.4445348521833363,2932,101618916.0,6.1465,0.29090956,Health Technology,Kewaunee Scientific Corporation,https://financialmodelingprep.com/image-stock/KEQU.png
NASDAQ:ADXN,0.2745398525174564,0,8.4,2.314250913520091,3057,13016054.5053,9.2058,0.4597225,Health Technology,Addex Therapeutics Ltd,https://financialmodelingprep.com/image-stock/ADXN.png
NASDAQ:FTLF,0.2745374634857683,0,14.58,4.142857142857143,6882,136921833.0,0.9608,0.9764546,Health Technology,"FitLife Brands, Inc.",https://logo.clearbit.com/ftlf.com
NASDAQ:WHWK,0.274534118498516,0,1.76,-6.382978723404249,137214,82912352.0,0.1635,0.5692449,Health Technology,"Whitehawk Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/WHWK.png
NASDAQ:SNYR,0.2745347576171924,0,1.96,-3.921568627450984,46216,17667657.0,1.1192,1.8738918,Health Technology,Synergy CHC Corp.,https://financialmodelingprep.com/image-stock/SNYR.png
NASDAQ:ZJYL,0.2745339949080994,0,0.7845,-1.1964735516372875,61724,122811191.0,0.0235,0.6224127,Health Technology,JIN MEDICAL INTERNATIONAL LTD.,https://financialmodelingprep.com/image-stock/ZJYL.png
NASDAQ:PDEX,0.2745321764423051,0,46.24,1.3590530469092603,32196,150790637.0,2.853,-0.1846277,Health Technology,"Pro-Dex, Inc.",https://logo.clearbit.com/pdex.com
NASDAQ:CSBR,0.2745313166437235,0,5.8,-0.1721170395869154,22402,80196048.0,0.4702,0.7551694,Health Technology,"Champions Oncology, Inc.",https://financialmodelingprep.com/image-stock/CSBR.png
NASDAQ:INBX,0.2745288073506358,0,12.86,2.5518341307815016,73683,186160126.0,119.2153,0.5429047,Health Technology,"Inhibrx Biosciences, Inc.",https://financialmodelingprep.com/image-stock/INBX.png
NASDAQ:GLUE,0.2745271734618216,0,3.97,-1.9753086419753,515621,244193983.00000003,0.0728,1.4782451,Health Technology,"Monte Rosa Therapeutics, Inc.",https://logo.clearbit.com/glue.com
NASDAQ:SRTS,0.2745263892258959,0,4.69,0.2136752136752281,41205,77127219.0,0.1106,0.84235805,Health Technology,"Sensus Healthcare, Inc.",https://logo.clearbit.com/srts.com
NASDAQ:ARAY,0.2745241879448315,0,1.57,-0.6329113924050638,519928,161731015.0,0.007,1.9845321,Health Technology,Accuray Incorporated,https://financialmodelingprep.com/image-stock/ARAY.png
NASDAQ:SXTC,0.2745244855274826,0,1.55,-3.726708074534165,174359,40343023.0,2.7259,0.3703067,Health Technology,"China SXT Pharmaceuticals, Inc.",https://financialmodelingprep.com/image-stock/SXTC.png
NASDAQ:UTMD,0.2745254354061878,0,53.76,0.1863585538576247,14844,174623762.00000003,3.7837,0.40158457,Health Technology,"Utah Medical Products, Inc.",https://financialmodelingprep.com/image-stock/UTMD.png
NASDAQ:BWAY,0.2745268064249307,0,10.73,2.8763183125599303,14400,199329782.88326,0.2166,1.2670543,Health Technology,BrainsWay Ltd.,https://logo.clearbit.com/bway.com
NASDAQ:PBYI,0.2745276077727953,0,3.235,-0.4615384615384654,170321,160579223.0,0.774,0.602819,Health Technology,Puma Biotechnology Inc,https://financialmodelingprep.com/image-stock/PBYI.png
NASDAQ:TCMD,0.2745285282895852,0,9.42,-3.975535168195724,311003,218999496.00000003,0.6742,0.670921,Health Technology,"Tactile Systems Technology, Inc.",https://financialmodelingprep.com/image-stock/TCMD.png
NASDAQ:NEPH,0.2745279493343767,0,2.92,11.02661596958175,75106,30953021.0,0.0756,-0.7979901,Health Technology,"Nephros, Inc.",https://financialmodelingprep.com/image-stock/NEPH.png
NASDAQ:XFOR,0.2745297454636417,0,3.1,-4.024767801857582,168478,17945109.0,2.2686,0.86082536,Health Technology,"X4 Pharmaceuticals, Inc.",https://financialmodelingprep.com/image-stock/XFOR.png
NASDAQ:LFVN,0.2745302513462164,0,12.66,-4.090909090909085,133630,159366388.0,0.7464,-0.22895457,Health Technology,Lifevantage Corporation,https://financialmodelingprep.com/image-stock/LFVN.png
NASDAQ:BDTX,0.2745308733333266,0,2.01,-2.42718446601943,719628,114293899.0,0.0792,2.3080368,Health Technology,"Black Diamond Therapeutics, Inc.",https://logo.clearbit.com/bdtx.com
NASDAQ:SCNI,0.2745312295895352,0,2.76,-2.4734982332155577,1235,2354269.0,2.7387,1.0318927,Health Technology,Scinai Immunotherapeutics Ltd.,https://financialmodelingprep.com/image-stock/SCNI.png
NASDAQ:TRDA,0.2745316540733758,0,7.5,-1.5748031496063006,103059,284650640.00000006,0.87,1.7554061,Health Technology,"Entrada Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/TRDA.png
NASDAQ:MMSI,0.2745319525376632,0,95.38,0.2838818210493071,401921,5636913666.999999,2.0922,0.6359741,Health Technology,"Merit Medical Systems, Inc.",https://financialmodelingprep.com/image-stock/MMSI.png
NASDAQ:TLX,0.2745321867440258,0,16.6,2.469135802469149,71629,5596789032.7328,0.0996,1.866939,Health Technology,Telix Pharmaceuticals Limited,https://logo.clearbit.com/tlx.com
NASDAQ:TGTX,0.2745324730783102,0,34.57,0.9637850467289668,1042896,5488161525.0,0.2694,0.7190177,Health Technology,"TG Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/TGTX.png
NASDAQ:LNTH,0.2745327431014797,0,73.86,-1.1906354515050177,671628,5110065948.0,3.674,0.65578,Health Technology,"Lantheus Holdings, Inc.",https://logo.clearbit.com/lnth.com
NASDAQ:ADMA,0.2745329523769124,0,20.42,1.289682539682547,1317030,4874953463.0,0.8774,0.93026626,Health Technology,ADMA Biologics Inc,https://financialmodelingprep.com/image-stock/ADMA.png
NASDAQ:ALKS,0.2745331324449276,0,29.35,-2.3294509151414284,2005528,4839852503.000001,2.1503,0.91887265,Health Technology,Alkermes plc,https://logo.clearbit.com/alks.com
NASDAQ:TMDX,0.2745333721796362,0,124.25,0.7377979568671935,445103,4203848386.0,1.46,0.92810863,Health Technology,"TransMedics Group, Inc.",https://financialmodelingprep.com/image-stock/TMDX.png
NASDAQ:ACAD,0.2745335462652465,0,21.98,1.9953596287703,1671767,3678613319.000001,1.376,1.1800399,Health Technology,ACADIA Pharmaceuticals Inc.,https://financialmodelingprep.com/image-stock/ACAD.png
NASDAQ:PTCT,0.2745336494704519,0,45.93,0.9007029876977077,782553,3640274909.0,7.5608,1.4811941,Health Technology,"PTC Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/PTCT.png
NASDAQ:KRYS,0.2745338055803761,0,125.05,-0.1915555910288204,298646,3613779989.000001,4.3126,0.77335876,Health Technology,"Krystal Biotech, Inc.",https://logo.clearbit.com/krys.com
NASDAQ:SHC,0.2745337038061215,0,12.16,-0.8156606851549727,664349,3451677632.0,0.0877,0.80781406,Health Technology,Sotera Health Company,https://financialmodelingprep.com/image-stock/SHC.png
NASDAQ:ALVO,0.2745333675497733,0,10.28,3.420523138832997,268212,3102562460.0000005,0.3372,0.85936636,Health Technology,Alvotech,https://logo.clearbit.com/alvo.com
NASDAQ:CPRX,0.2745336300493723,0,24.49,1.5761094981335506,772953,2987171422.0,1.6478,0.80836916,Health Technology,"Catalyst Pharmaceuticals, Inc.",https://financialmodelingprep.com/image-stock/CPRX.png
NASDAQ:PTGX,0.2745337721535928,0,45.66,-0.5445436724025268,486198,2830095949.0,0.8904,0.36650705,Health Technology,"Protagonist Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/PTGX.png
NASDAQ:HCM,0.2745337294522885,0,13.4,0.9796533534287926,42598,2369464161.74708,0.219,0.090520285,Health Technology,HUTCHMED (China) Limited,https://logo.clearbit.com/hcm.com
NASDAQ:VCYT,0.2745341365660068,0,27.16,-0.8759124087591185,612390,2127024679.0,0.4279,1.2117057,Health Technology,"Veracyte, Inc.",https://financialmodelingprep.com/image-stock/VCYT.png
NASDAQ:VCEL,0.2745345724880624,0,40.92,-1.111648139197682,300723,2060034158.0,0.0605,0.8117651,Health Technology,Vericel Corporation,https://logo.clearbit.com/vcel.com
NASDAQ:HRMY,0.2745350026412287,0,34.17,0.1171989452094906,393292,1962188917.0,2.676,1.1787686,Health Technology,"Harmony Biosciences Holdings, Inc.",https://financialmodelingprep.com/image-stock/HRMY.png
NASDAQ:LMAT,0.2745354517832515,0,81.4,2.881698685540952,205755,1839181122.0,2.007,0.70762837,Health Technology,"LeMaitre Vascular, Inc.",https://financialmodelingprep.com/image-stock/LMAT.png
NASDAQ:SUPN,0.2745358878951172,0,32.1,0.1872659176030033,330988,1797266722.9999998,1.1249,0.4881525,Health Technology,"Supernus Pharmaceuticals, Inc.",https://financialmodelingprep.com/image-stock/SUPN.png
NASDAQ:AGIO,0.2745362516117992,0,29.8,0.709699222710378,440665,1725872894.0,11.7129,1.7183518,Health Technology,"Agios Pharmaceuticals, Inc.",https://logo.clearbit.com/agio.com
NASDAQ:MNKD,0.2745365880754464,0,4.12,-2.3696682464454897,2032145,1252203228.0000002,0.1046,0.6403321,Health Technology,MannKind Corporation,https://logo.clearbit.com/mnkd.com
NASDAQ:NVAX,0.2745370268451413,0,7.25,-0.5486968449931418,5596612,1174284943.0,3.0512,1.0528867,Health Technology,"Novavax, Inc.",https://financialmodelingprep.com/image-stock/NVAX.png
NASDAQ:GRFS,0.2745373934859427,0,8.11,-0.1846153846153916,1008607,6564671874.723181,0.3076,0.8796197,Health Technology,"Grifols, S.A.",https://financialmodelingprep.com/image-stock/GRFS.png
NASDAQ:AMPH,0.2745378311620892,0,24.47,1.1157024793388413,548566,1153493443.0,2.9295,0.49722594,Health Technology,"Amphastar Pharmaceuticals, Inc.",https://logo.clearbit.com/amph.com
NASDAQ:JAZZ,0.2745382167464962,0,108.07,0.236516254695539,958802,6660660914.0,7.8218,0.94530296,Health Technology,Jazz Pharmaceuticals plc,https://financialmodelingprep.com/image-stock/JAZZ.png
NASDAQ:TECH,0.2745387518734854,0,46.78,-1.1411665257819086,1471200,7333574265.000001,0.8327,0.7179543,Health Technology,Bio-Techne Corp,https://financialmodelingprep.com/image-stock/TECH.png
NASDAQ:AZN,0.2745392875925709,0,70.41,0.6576125804145728,3958322,219013467781.4136,2.5071,0.21865769,Health Technology,AstraZeneca PLC,https://logo.clearbit.com/azn.com
NASDAQ:ISRG,0.2745398142716633,0,539.54,-0.5767777839202454,1138633,193380971173.0,6.95,1.1366452,Health Technology,"Intuitive Surgical, Inc.",https://financialmodelingprep.com/image-stock/ISRG.png
NASDAQ:AMGN,0.2745402996580207,0,271.66,-0.0882677454946496,2532123,146073245365.99997,11.0424,0.36571664,Health Technology,Amgen Inc.,https://logo.clearbit.com/amgn.com
NASDAQ:GILD,0.2745409438691288,0,107.37,0.5902192242833143,6037524,133560668430.00002,4.7832,0.3323644,Health Technology,"Gilead Sciences, Inc.",https://logo.clearbit.com/gild.com
NASDAQ:SNY,0.2745415339107504,0,51.98,-1.0093315558941176,1833762,127653649323.97977,2.4033,0.32154834,Health Technology,Sanofi,https://financialmodelingprep.com/image-stock/SNY.png
NASDAQ:REGN,0.274542108106198,0,588.34,-1.42581888246628,656257,63520424919.99999,41.7592,0.8405703,Health Technology,"Regeneron Pharmaceuticals, Inc.",https://financialmodelingprep.com/image-stock/REGN.png
NASDAQ:IDXX,0.2745426421979693,0,501.57,-0.645761939662855,443607,40337219566.0,10.9146,0.71770734,Health Technology,"IDEXX Laboratories, Inc.",https://financialmodelingprep.com/image-stock/IDXX.png
NASDAQ:ARGX,0.2745431333775611,0,587.61,1.0611585030269604,227650,35696424668.34396,13.8902,0.31201714,Health Technology,argenx SE,https://financialmodelingprep.com/image-stock/ARGX.png
NASDAQ:DXCM,0.2745436026159738,0,84.51,-0.3772250383119099,2599356,33137006797.0,1.3588,1.1531309,Health Technology,"DexCom, Inc.",https://financialmodelingprep.com/image-stock/DXCM.png
NASDAQ:GEHC,0.2745441084360089,0,69.16,-0.4032258064516145,2486599,31667328952.0,4.7768,1.198139,Health Technology,GE HealthCare Technologies Inc.,https://logo.clearbit.com/gehc.com
NASDAQ:PODD,0.274544569005361,0,321.36,0.1121495327102846,693225,22615684451.000004,5.7361,0.78098285,Health Technology,Insulet Corporation,https://financialmodelingprep.com/image-stock/PODD.png
NASDAQ:BIIB,0.2745451326188723,0,125.81,-0.3879651623119516,837407,18434666190.0,10.152,0.4529576,Health Technology,Biogen Inc.,https://financialmodelingprep.com/image-stock/BIIB.png
NASDAQ:RPRX,0.2745456856868247,0,32.45,0.4333023831631091,2514302,18246319966.0,2.4562,0.11107434,Health Technology,Royalty Pharma plc,https://logo.clearbit.com/rprx.com
NASDAQ:COO,0.2745462785904555,0,78.83,-0.5926860025220667,1548959,15764517251.999998,2.0838,0.6854112,Health Technology,"The Cooper Companies, Inc.",https://financialmodelingprep.com/image-stock/COO.png
NASDAQ:UTHR,0.274546791446799,0,307.65,-0.3465923814459866,269594,13877051609.999998,27.1104,0.54658353,Health Technology,United Therapeutics Corporation,https://logo.clearbit.com/uthr.com
NASDAQ:GMAB,0.2745474385477294,0,20.81,-1.0461245839277338,1247688,12699777878.600405,1.7814,0.43927374,Health Technology,Genmab A/S,https://financialmodelingprep.com/image-stock/GMAB.png
NASDAQ:INCY,0.2745479993830406,0,64.245,-0.4107890249573718,873888,12435900751.0,0.3733,0.43775272,Health Technology,Incyte Corporation,https://financialmodelingprep.com/image-stock/INCY.png
NASDAQ:ALGN,0.2745486934832279,0,170.8,-1.0486066855917977,493926,12380410960.0,5.4983,1.1780248,Health Technology,"Align Technology, Inc.",https://financialmodelingprep.com/image-stock/ALGN.png
NASDAQ:HOLX,0.2745492898903499,0,54.28,-0.3671071953010201,2268541,12096039645.999998,2.3888,-0.19078036,Health Technology,"Hologic, Inc.",https://financialmodelingprep.com/image-stock/HOLX.png
NASDAQ:NBIX,0.2745500389763596,0,120.18,0.8898589657488265,882195,11893712315.000002,3.039,0.6468543,Health Technology,"Neurocrine Biosciences, Inc.",https://financialmodelingprep.com/image-stock/NBIX.png
NASDAQ:EXEL,0.2745507067851948,0,42.39,-1.0965935604293022,2940539,11560103927.000002,2.2589,0.7641924,Health Technology,"Exelixis, Inc.",https://logo.clearbit.com/exel.com
NASDAQ:BMRN,0.2745511752989349,0,57.55,-0.7929667298741611,1732322,11036689391.0,2.7484,0.5520501,Health Technology,BioMarin Pharmaceutical Inc.,https://logo.clearbit.com/bmrn.com
NASDAQ:CORT,0.2745514381232585,0,78.69,3.417006176895774,975577,8344657151.0,1.2803,0.19190378,Health Technology,Corcept Therapeutics Incorporated,https://logo.clearbit.com/cort.com
NASDAQ:HALO,0.2745520327554295,0,54.54,1.4697674418604634,1201386,6720473489.0,3.856,0.32218423,Health Technology,"Halozyme Therapeutics, Inc.",https://logo.clearbit.com/halo.com
NASDAQ:NNNN,0.2745525003460222,0,7.7,-0.6451612903225784,46227,1107962220.0,0.0606,0.04878748,Health Technology,Anbio Biotechnology,https://financialmodelingprep.com/image-stock/NNNN.png
NASDAQ:BRKR,0.2745529693831998,0,35.5,-2.3115024766098053,2290890,5379378875.999999,0.5267,0.9506156,Health Technology,Bruker Corporation,https://financialmodelingprep.com/image-stock/BRKR.png
NASDAQ:CTMX,0.2745534818630291,0,2.23,4.694835680751178,3095268,351323954.0,0.4961,3.4377177,Health Technology,"CytomX Therapeutics, Inc.",https://financialmodelingprep.com/image-stock/CTMX.png
NASDAQ:CRMD,0.274554108379897,0,12.36,0.8156606851549727,520385,838312696.0000001,0.2425,2.1556954,Health Technology,CorMedix Inc.,https://financialmodelingprep.com/image-stock/CRMD.png
NASDAQ:IRMD,0.2745547040435524,0,51.09,-2.276205049732207,27862,649614963.0,1.56,0.9281666,Health Technology,iRadimed Corporation,https://financialmodelingprep.com/image-stock/IRMD.png
NASDAQ:SIGA,0.274555338016455,0,5.91,1.1986301369863064,479586,422216806.00000006,0.6797,1.1902653,Health Technology,SIGA Technologies Inc.,https://logo.clearbit.com/siga.com
NASDAQ:CVAC,0.2745560725504977,0,4.09,-1.6826923076923146,755931,920887537.0,0.908,1.3917764,Health Technology,CureVac N.V.,https://financialmodelingprep.com/image-stock/CVAC.png
